base,inter,quote,pair1,pair2,pair3,fee_bps,min_profit_bps
LTC,BTC,USDC,LTC/BTC,BTC/USDC,USDC/LTC,5,14
TRX,LTC,AVAX,TRX/LTC,LTC/AVAX,AVAX/TRX,10,17
SOL,ADA,AVAX,SOL/ADA,ADA/AVAX,AVAX/SOL,12,15
ETH,BNB,DOGE,ETH/BNB,BNB/DOGE,DOGE/ETH,9,16
USDT,ADA,AVAX,USDT/ADA,ADA/AVAX,AVAX/USDT,8,16
LTC,LINK,ETH,LTC/LINK,LINK/ETH,ETH/LTC,8,14
USDC,DOGE,TON,USDC/DOGE,DOGE/TON,TON/USDC,6,11
ADA,DOGE,DOT,ADA/DOGE,DOGE/DOT,DOT/ADA,11,9
BNB,XRP,TON,BNB/XRP,XRP/TON,TON/BNB,10,10
TON,DOT,BTC,TON/DOT,DOT/BTC,BTC/TON,11,11
BTC,USDC,XRP,BTC/USDC,USDC/XRP,XRP/BTC,7,13
USDT,BNB,XRP,USDT/BNB,BNB/XRP,XRP/USDT,6,10
TRX,LINK,USDT,TRX/LINK,LINK/USDT,USDT/TRX,8,17
AVAX,LINK,BTC,AVAX/LINK,LINK/BTC,BTC/AVAX,12,16
LTC,AVAX,DOT,LTC/AVAX,AVAX/DOT,DOT/LTC,10,15
LINK,BTC,SOL,LINK/BTC,BTC/SOL,SOL/LINK,5,10
USDC,XRP,TON,USDC/XRP,XRP/TON,TON/USDC,8,17
DOGE,LTC,LINK,DOGE/LTC,LTC/LINK,LINK/DOGE,10,14
DOT,ETH,BNB,DOT/ETH,ETH/BNB,BNB/DOT,7,9
TRX,AVAX,ETH,TRX/AVAX,AVAX/ETH,ETH/TRX,5,13
LTC,LINK,BTC,LTC/LINK,LINK/BTC,BTC/LTC,5,15
SOL,DOGE,TRX,SOL/DOGE,DOGE/TRX,TRX/SOL,12,9
ADA,TRX,TON,ADA/TRX,TRX/TON,TON/ADA,9,12
BTC,USDT,BNB,BTC/USDT,USDT/BNB,BNB/BTC,10,13
BNB,XRP,DOGE,BNB/XRP,XRP/DOGE,DOGE/BNB,8,17
XRP,ADA,TON,XRP/ADA,ADA/TON,TON/XRP,8,13
USDT,ADA,TRX,USDT/ADA,ADA/TRX,TRX/USDT,11,14
TRX,DOT,USDT,TRX/DOT,DOT/USDT,USDT/TRX,7,12
LINK,BTC,ETH,LINK/BTC,BTC/ETH,ETH/LINK,11,8
USDT,ADA,AVAX,USDT/ADA,ADA/AVAX,AVAX/USDT,5,16
ETH,XRP,TON,ETH/XRP,XRP/TON,TON/ETH,8,16
BNB,TRX,AVAX,BNB/TRX,TRX/AVAX,AVAX/BNB,11,16
LTC,BTC,USDC,LTC/BTC,BTC/USDC,USDC/LTC,5,15
DOGE,TRX,AVAX,DOGE/TRX,TRX/AVAX,AVAX/DOGE,8,14
XRP,TON,DOT,XRP/TON,TON/DOT,DOT/XRP,6,12
AVAX,DOT,LINK,AVAX/DOT,DOT/LINK,LINK/AVAX,12,14
BTC,SOL,DOGE,BTC/SOL,SOL/DOGE,DOGE/BTC,5,11
BTC,USDC,SOL,BTC/USDC,USDC/SOL,SOL/BTC,9,16
TON,BTC,USDT,TON/BTC,BTC/USDT,USDT/TON,9,12
BTC,ETH,USDT,BTC/ETH,ETH/USDT,USDT/BTC,6,15
SOL,XRP,LTC,SOL/XRP,XRP/LTC,LTC/SOL,7,16
ADA,AVAX,BTC,ADA/AVAX,AVAX/BTC,BTC/ADA,12,8
USDT,BNB,ADA,USDT/BNB,BNB/ADA,ADA/USDT,7,8
DOT,LINK,USDT,DOT/LINK,LINK/USDT,USDT/DOT,9,9
ETH,USDC,DOGE,ETH/USDC,USDC/DOGE,DOGE/ETH,8,10
ETH,XRP,ADA,ETH/XRP,XRP/ADA,ADA/ETH,8,15
DOT,BTC,BNB,DOT/BTC,BTC/BNB,BNB/DOT,7,12
TON,DOT,USDT,TON/DOT,DOT/USDT,USDT/TON,12,13
TON,DOT,LINK,TON/DOT,DOT/LINK,LINK/TON,10,17
XRP,TRX,DOT,XRP/TRX,TRX/DOT,DOT/XRP,8,12
