base,inter,quote,pair1,pair2,pair3,fee_bps,min_profit_bps
DOGE,DOT,BTC,DOGE/DOT,DOT/BTC,BTC/DOGE,7,16
LTC,DOT,LINK,LTC/DOT,DOT/LINK,LINK/LTC,8,10
USDC,ADA,DOGE,USDC/ADA,ADA/DOGE,DOGE/USDC,10,16
XRP,LTC,BTC,XRP/LTC,LTC/BTC,BTC/XRP,7,10
USDT,ADA,TON,USDT/ADA,ADA/TON,TON/USDT,5,8
TON,BTC,USDT,TON/BTC,BTC/USDT,USDT/TON,8,14
ETH,SOL,LTC,ETH/SOL,SOL/LTC,LTC/ETH,8,10
ADA,LTC,DOT,ADA/LTC,LTC/DOT,DOT/ADA,5,16
LTC,DOT,USDC,LTC/DOT,DOT/USDC,USDC/LTC,6,14
LTC,TON,DOT,LTC/TON,TON/DOT,DOT/LTC,7,14
LINK,USDT,USDC,LINK/USDT,USDT/USDC,USDC/LINK,9,12
ETH,USDC,SOL,ETH/USDC,USDC/SOL,SOL/ETH,12,17
BNB,TRX,LINK,BNB/TRX,TRX/LINK,LINK/BNB,10,13
SOL,ADA,AVAX,SOL/ADA,ADA/AVAX,AVAX/SOL,5,12
SOL,TRX,DOT,SOL/TRX,TRX/DOT,DOT/SOL,7,8
SOL,XRP,ADA,SOL/XRP,XRP/ADA,ADA/SOL,12,17
DOGE,LTC,AVAX,DOGE/LTC,LTC/AVAX,AVAX/DOGE,5,14
USDC,XRP,LTC,USDC/XRP,XRP/LTC,LTC/USDC,6,15
BTC,USDT,SOL,BTC/USDT,USDT/SOL,SOL/BTC,5,15
USDC,BNB,DOGE,USDC/BNB,BNB/DOGE,DOGE/USDC,12,8
TON,DOT,BTC,TON/DOT,DOT/BTC,BTC/TON,8,14
BTC,BNB,ADA,BTC/BNB,BNB/ADA,ADA/BTC,10,13
SOL,ADA,DOGE,SOL/ADA,ADA/DOGE,DOGE/SOL,11,17
USDC,ADA,AVAX,USDC/ADA,ADA/AVAX,AVAX/USDC,9,13
TON,AVAX,ETH,TON/AVAX,AVAX/ETH,ETH/TON,8,15
ADA,LTC,TON,ADA/LTC,LTC/TON,TON/ADA,12,12
TON,LINK,BTC,TON/LINK,LINK/BTC,BTC/TON,11,9
SOL,TRX,LINK,SOL/TRX,TRX/LINK,LINK/SOL,10,8
LINK,BNB,SOL,LINK/BNB,BNB/SOL,SOL/LINK,9,16
DOGE,TON,BTC,DOGE/TON,TON/BTC,BTC/DOGE,7,11
AVAX,USDT,USDC,AVAX/USDT,USDT/USDC,USDC/AVAX,8,13
LINK,BNB,ADA,LINK/BNB,BNB/ADA,ADA/LINK,6,13
LTC,BTC,USDT,LTC/BTC,BTC/USDT,USDT/LTC,8,12
DOT,BTC,USDT,DOT/BTC,BTC/USDT,USDT/DOT,8,11
BNB,ADA,DOGE,BNB/ADA,ADA/DOGE,DOGE/BNB,9,10
BNB,XRP,LTC,BNB/XRP,XRP/LTC,LTC/BNB,8,13
ETH,USDC,SOL,ETH/USDC,USDC/SOL,SOL/ETH,12,12
LTC,BTC,USDT,LTC/BTC,BTC/USDT,USDT/LTC,6,15
LTC,BTC,BNB,LTC/BTC,BTC/BNB,BNB/LTC,10,13
DOT,USDT,USDC,DOT/USDT,USDT/USDC,USDC/DOT,8,14
BTC,SOL,XRP,BTC/SOL,SOL/XRP,XRP/BTC,10,15
DOGE,TON,DOT,DOGE/TON,TON/DOT,DOT/DOGE,11,11
USDC,XRP,TON,USDC/XRP,XRP/TON,TON/USDC,5,11
ADA,TRX,LINK,ADA/TRX,TRX/LINK,LINK/ADA,10,10
BNB,XRP,TON,BNB/XRP,XRP/TON,TON/BNB,11,10
SOL,DOGE,TRX,SOL/DOGE,DOGE/TRX,TRX/SOL,8,13
DOGE,AVAX,LINK,DOGE/AVAX,AVAX/LINK,LINK/DOGE,11,11
BNB,TRX,DOT,BNB/TRX,TRX/DOT,DOT/BNB,11,10
DOGE,TON,DOT,DOGE/TON,TON/DOT,DOT/DOGE,7,14
LINK,BNB,ADA,LINK/BNB,BNB/ADA,ADA/LINK,10,14
