base,inter,quote,pair1,pair2,pair3,fee_bps,min_profit_bps
BTC,SOL,TRX,BTC/SOL,SOL/TRX,TRX/BTC,8,12
USDT,ADA,TRX,USDT/ADA,ADA/TRX,TRX/USDT,5,17
AVAX,DOT,LINK,AVAX/DOT,DOT/LINK,LINK/AVAX,9,14
USDC,XRP,TRX,USDC/XRP,XRP/TRX,TRX/USDC,7,17
BTC,SOL,DOGE,BTC/SOL,SOL/DOGE,DOGE/BTC,7,8
USDC,ADA,TON,USDC/ADA,ADA/TON,TON/USDC,9,15
DOGE,TON,LINK,DOGE/TON,TON/LINK,LINK/DOGE,11,13
USDC,DOGE,AVAX,USDC/DOGE,DOGE/AVAX,AVAX/USDC,7,13
DOT,LINK,BNB,DOT/LINK,LINK/BNB,BNB/DOT,8,8
XRP,LTC,LINK,XRP/LTC,LTC/LINK,LINK/XRP,7,15
SOL,LTC,DOT,SOL/LTC,LTC/DOT,DOT/SOL,11,9
AVAX,USDT,ADA,AVAX/USDT,USDT/ADA,ADA/AVAX,5,15
XRP,TRX,LTC,XRP/TRX,TRX/LTC,LTC/XRP,7,12
TRX,DOT,ETH,TRX/DOT,DOT/ETH,ETH/TRX,9,8
DOT,LINK,BNB,DOT/LINK,LINK/BNB,BNB/DOT,6,17
USDC,BNB,TRX,USDC/BNB,BNB/TRX,TRX/USDC,9,17
TRX,TON,LINK,TRX/TON,TON/LINK,LINK/TRX,8,13
ETH,USDC,ADA,ETH/USDC,USDC/ADA,ADA/ETH,11,10
USDT,BNB,DOGE,USDT/BNB,BNB/DOGE,DOGE/USDT,11,13
TON,LINK,USDT,TON/LINK,LINK/USDT,USDT/TON,5,9
ETH,XRP,ADA,ETH/XRP,XRP/ADA,ADA/ETH,11,11
ETH,XRP,TRX,ETH/XRP,XRP/TRX,TRX/ETH,7,12
LTC,DOT,USDC,LTC/DOT,DOT/USDC,USDC/LTC,9,16
SOL,ADA,TRX,SOL/ADA,ADA/TRX,TRX/SOL,6,11
LINK,BNB,ADA,LINK/BNB,BNB/ADA,ADA/LINK,12,10
LTC,LINK,ETH,LTC/LINK,LINK/ETH,ETH/LTC,7,17
DOT,USDC,ADA,DOT/USDC,USDC/ADA,ADA/DOT,7,10
BTC,ETH,USDC,BTC/ETH,ETH/USDC,USDC/BTC,8,10
BNB,SOL,TRX,BNB/SOL,SOL/TRX,TRX/BNB,8,16
USDC,DOGE,DOT,USDC/DOGE,DOGE/DOT,DOT/USDC,6,8
SOL,ADA,TRX,SOL/ADA,ADA/TRX,TRX/SOL,5,10
USDC,XRP,LTC,USDC/XRP,XRP/LTC,LTC/USDC,5,14
TON,DOT,LINK,TON/DOT,DOT/LINK,LINK/TON,7,14
SOL,TRX,AVAX,SOL/TRX,TRX/AVAX,AVAX/SOL,6,17
LTC,BTC,ETH,LTC/BTC,BTC/ETH,ETH/LTC,6,17
TON,ETH,XRP,TON/ETH,ETH/XRP,XRP/TON,12,9
LTC,LINK,USDC,LTC/LINK,LINK/USDC,USDC/LTC,5,11
TRX,LTC,DOT,TRX/LTC,LTC/DOT,DOT/TRX,8,11
ETH,BNB,XRP,ETH/BNB,BNB/XRP,XRP/ETH,11,9
DOGE,AVAX,DOT,DOGE/AVAX,AVAX/DOT,DOT/DOGE,10,8
TON,ETH,USDT,TON/ETH,ETH/USDT,USDT/TON,7,14
TRX,DOT,BTC,TRX/DOT,DOT/BTC,BTC/TRX,6,12
TON,DOT,BTC,TON/DOT,DOT/BTC,BTC/TON,7,16
DOT,USDT,ADA,DOT/USDT,USDT/ADA,ADA/DOT,10,15
DOGE,LTC,LINK,DOGE/LTC,LTC/LINK,LINK/DOGE,6,11
TRX,TON,DOT,TRX/TON,TON/DOT,DOT/TRX,8,8
ADA,LTC,TON,ADA/LTC,LTC/TON,TON/ADA,12,9
DOT,LINK,USDC,DOT/LINK,LINK/USDC,USDC/DOT,12,11
USDT,XRP,TRX,USDT/XRP,XRP/TRX,TRX/USDT,5,17
XRP,TRX,DOT,XRP/TRX,TRX/DOT,DOT/XRP,9,8
