base,inter,quote,pair1,pair2,pair3,fee_bps,min_profit_bps
BTC,USDC,SOL,BTC/USDC,USDC/SOL,SOL/BTC,9,9
USDT,USDC,BNB,USDT/USDC,USDC/BNB,BNB/USDT,7,10
DOT,USDT,USDC,DOT/USDT,USDT/USDC,USDC/DOT,11,14
SOL,DOGE,LTC,SOL/DOGE,DOGE/LTC,LTC/SOL,7,17
XRP,TON,ETH,XRP/TON,TON/ETH,ETH/XRP,9,13
SOL,TRX,TON,SOL/TRX,TRX/TON,TON/SOL,6,16
LINK,BNB,ADA,LINK/BNB,BNB/ADA,ADA/LINK,8,8
USDC,XRP,ADA,USDC/XRP,XRP/ADA,ADA/USDC,6,10
TON,AVAX,BTC,TON/AVAX,AVAX/BTC,BTC/TON,10,13
ADA,AVAX,ETH,ADA/AVAX,AVAX/ETH,ETH/ADA,5,10
BNB,ADA,TRX,BNB/ADA,ADA/TRX,TRX/BNB,7,13
SOL,ADA,TRX,SOL/ADA,ADA/TRX,TRX/SOL,10,8
TON,BTC,ETH,TON/BTC,BTC/ETH,ETH/TON,11,13
AVAX,DOT,USDC,AVAX/DOT,DOT/USDC,USDC/AVAX,9,14
LTC,LINK,USDT,LTC/LINK,LINK/USDT,USDT/LTC,8,15
ETH,USDC,XRP,ETH/USDC,USDC/XRP,XRP/ETH,6,8
USDC,XRP,ADA,USDC/XRP,XRP/ADA,ADA/USDC,11,12
TON,ETH,USDT,TON/ETH,ETH/USDT,USDT/TON,8,10
SOL,LTC,LINK,SOL/LTC,LTC/LINK,LINK/SOL,11,15
ETH,XRP,TRX,ETH/XRP,XRP/TRX,TRX/ETH,9,15
TRX,AVAX,DOT,TRX/AVAX,AVAX/DOT,DOT/TRX,9,14
USDT,USDC,DOGE,USDT/USDC,USDC/DOGE,DOGE/USDT,6,12
DOT,BTC,SOL,DOT/BTC,BTC/SOL,SOL/DOT,5,12
LINK,USDC,DOGE,LINK/USDC,USDC/DOGE,DOGE/LINK,9,16
TON,BTC,BNB,TON/BTC,BTC/BNB,BNB/TON,8,12
ETH,SOL,XRP,ETH/SOL,SOL/XRP,XRP/ETH,12,10
SOL,XRP,LTC,SOL/XRP,XRP/LTC,LTC/SOL,11,10
USDC,DOGE,TRX,USDC/DOGE,DOGE/TRX,TRX/USDC,7,8
AVAX,DOT,LINK,AVAX/DOT,DOT/LINK,LINK/AVAX,7,13
XRP,TRX,TON,XRP/TRX,TRX/TON,TON/XRP,6,15
ADA,LTC,DOT,ADA/LTC,LTC/DOT,DOT/ADA,8,8
LINK,USDC,BNB,LINK/USDC,USDC/BNB,BNB/LINK,9,9
LTC,TON,LINK,LTC/TON,TON/LINK,LINK/LTC,10,17
DOGE,LTC,LINK,DOGE/LTC,LTC/LINK,LINK/DOGE,11,9
ETH,USDT,XRP,ETH/USDT,USDT/XRP,XRP/ETH,7,9
LTC,TON,BTC,LTC/TON,TON/BTC,BTC/LTC,6,8
USDT,USDC,XRP,USDT/USDC,USDC/XRP,XRP/USDT,11,8
XRP,DOGE,AVAX,XRP/DOGE,DOGE/AVAX,AVAX/XRP,12,8
LINK,USDT,USDC,LINK/USDT,USDT/USDC,USDC/LINK,7,8
LTC,BTC,SOL,LTC/BTC,BTC/SOL,SOL/LTC,12,14
DOGE,AVAX,LINK,DOGE/AVAX,AVAX/LINK,LINK/DOGE,7,13
USDC,BNB,XRP,USDC/BNB,BNB/XRP,XRP/USDC,9,16
TRX,LTC,AVAX,TRX/LTC,LTC/AVAX,AVAX/TRX,9,15
DOGE,TRX,LINK,DOGE/TRX,TRX/LINK,LINK/DOGE,10,17
USDT,SOL,LTC,USDT/SOL,SOL/LTC,LTC/USDT,8,15
TON,DOT,USDC,TON/DOT,DOT/USDC,USDC/TON,8,12
ADA,DOGE,TON,ADA/DOGE,DOGE/TON,TON/ADA,11,15
TRX,LINK,ETH,TRX/LINK,LINK/ETH,ETH/TRX,5,10
XRP,DOGE,DOT,XRP/DOGE,DOGE/DOT,DOT/XRP,6,14
ETH,BNB,DOGE,ETH/BNB,BNB/DOGE,DOGE/ETH,11,16
