base,inter,quote,pair1,pair2,pair3,fee_bps,min_profit_bps
DOT,LINK,ETH,DOT/LINK,LINK/ETH,ETH/DOT,5,10
USDT,BNB,ADA,USDT/BNB,BNB/ADA,ADA/USDT,9,11
ETH,BNB,TRX,ETH/BNB,BNB/TRX,TRX/ETH,8,10
BNB,XRP,TON,BNB/XRP,XRP/TON,TON/BNB,5,12
USDC,ADA,LTC,USDC/ADA,ADA/LTC,LTC/USDC,6,11
TON,BTC,USDT,TON/BTC,BTC/USDT,USDT/TON,12,13
LINK,ETH,XRP,LINK/ETH,ETH/XRP,XRP/LINK,5,12
XRP,TON,LINK,XRP/TON,TON/LINK,LINK/XRP,11,17
USDC,BNB,SOL,USDC/BNB,BNB/SOL,SOL/USDC,7,17
SOL,XRP,TON,SOL/XRP,XRP/TON,TON/SOL,11,14
LTC,BTC,USDT,LTC/BTC,BTC/USDT,USDT/LTC,10,14
TON,ETH,SOL,TON/ETH,ETH/SOL,SOL/TON,8,16
DOT,USDC,ADA,DOT/USDC,USDC/ADA,ADA/DOT,11,10
LINK,ETH,USDC,LINK/ETH,ETH/USDC,USDC/LINK,6,16
USDC,ADA,DOGE,USDC/ADA,ADA/DOGE,DOGE/USDC,8,13
LTC,TON,DOT,LTC/TON,TON/DOT,DOT/LTC,8,9
LTC,TON,LINK,LTC/TON,TON/LINK,LINK/LTC,10,15
BNB,XRP,DOGE,BNB/XRP,XRP/DOGE,DOGE/BNB,8,10
USDT,SOL,ADA,USDT/SOL,SOL/ADA,ADA/USDT,12,8
USDC,SOL,ADA,USDC/SOL,SOL/ADA,ADA/USDC,11,12
USDT,USDC,ADA,USDT/USDC,USDC/ADA,ADA/USDT,9,16
BTC,BNB,DOGE,BTC/BNB,BNB/DOGE,DOGE/BTC,5,11
TON,DOT,USDT,TON/DOT,DOT/USDT,USDT/TON,10,11
DOGE,LTC,LINK,DOGE/LTC,LTC/LINK,LINK/DOGE,7,15
TRX,LTC,BTC,TRX/LTC,LTC/BTC,BTC/TRX,9,13
XRP,DOGE,LTC,XRP/DOGE,DOGE/LTC,LTC/XRP,10,9
TON,LINK,BNB,TON/LINK,LINK/BNB,BNB/TON,7,9
ADA,LTC,DOT,ADA/LTC,LTC/DOT,DOT/ADA,10,15
XRP,LTC,LINK,XRP/LTC,LTC/LINK,LINK/XRP,11,8
USDC,DOGE,LTC,USDC/DOGE,DOGE/LTC,LTC/USDC,8,13
LTC,TON,LINK,LTC/TON,TON/LINK,LINK/LTC,5,9
SOL,XRP,TON,SOL/XRP,XRP/TON,TON/SOL,10,8
DOT,USDT,XRP,DOT/USDT,USDT/XRP,XRP/DOT,7,8
DOGE,LTC,LINK,DOGE/LTC,LTC/LINK,LINK/DOGE,7,17
DOGE,AVAX,ETH,DOGE/AVAX,AVAX/ETH,ETH/DOGE,5,9
ADA,DOGE,DOT,ADA/DOGE,DOGE/DOT,DOT/ADA,6,16
TRX,DOT,ETH,TRX/DOT,DOT/ETH,ETH/TRX,8,8
ETH,BNB,SOL,ETH/BNB,BNB/SOL,SOL/ETH,11,9
DOT,BTC,ETH,DOT/BTC,BTC/ETH,ETH/DOT,6,9
TRX,AVAX,USDT,TRX/AVAX,AVAX/USDT,USDT/TRX,8,11
DOGE,AVAX,LINK,DOGE/AVAX,AVAX/LINK,LINK/DOGE,8,14
ADA,DOGE,AVAX,ADA/DOGE,DOGE/AVAX,AVAX/ADA,8,13
TRX,AVAX,LINK,TRX/AVAX,AVAX/LINK,LINK/TRX,9,8
DOT,BTC,SOL,DOT/BTC,BTC/SOL,SOL/DOT,9,9
TON,BTC,ETH,TON/BTC,BTC/ETH,ETH/TON,10,9
BTC,USDT,USDC,BTC/USDT,USDT/USDC,USDC/BTC,5,11
XRP,ADA,DOGE,XRP/ADA,ADA/DOGE,DOGE/XRP,8,9
ADA,DOGE,AVAX,ADA/DOGE,DOGE/AVAX,AVAX/ADA,12,17
USDT,XRP,TRX,USDT/XRP,XRP/TRX,TRX/USDT,5,12
LTC,LINK,BTC,LTC/LINK,LINK/BTC,BTC/LTC,10,16
